,_id,bot_act_id,bot_act_campaign,bot_act_status_enter,bot_act_status_matched,bot_act_status_exit,bot_act_status_pair,bot_act_enter_data,bot_act_exit_data,bot_act_flow,bot_act_enter_time,bot_act_matched_time,bot_act_exit_time,bot_act_pending,bot_act_enter_reason,bot_act_exit_reason,bot_act_log,bot_act_pnl,bot_act_status_close,orders,summary
0,63541920fd774c4b454478c7,6f7100f53fe44b489ba44713a9d7a618,Pair_1_8,ENTER_FULL,MATCHED_FULL,EXIT_FULL,PAIR_PENDING,"{""pair"": {""F1.timestamp"": 1643008667.0, ""F1.code"": ""VN30F2202"", ""F1.bestBid1"": 1468.7, ""F1.bestBid1Volume"": 118.0, ""F1.bestBid2"": 1468.6, ""F1.bestBid2Volume"": 63.0, ""F1.bestBid3"": 1468.5, ""F1.bestBid3Volume"": 32.0, ""F1.bestOffer1"": 1469.0, ""F1.bestOffer1Volume"": 13.0, ""F1.bestOffer2"": 1469.1, ""F1.bestOffer2Volume"": 65.0, ""F1.bestOffer3"": 1469.5, ""F1.bestOffer3Volume"": 1.0, ""F1.last"": 1468.7, ""F1.highestPrice"": 1496.0, ""F1.lowestPrice"": 1468.7, ""F1.change"": -30.200000000000045, ""F1.totalMatchVolume"": 135231.0, ""F1.totalMatchValue"": 20076147350000.0, ""F1.totalBidVolume"": 4056.0, ""F1.totalAskVolume"": 7182.0, ""F1.cellingPrice"": 1603.8, ""F1.floorPrice"": 1394.0, ""F1.refPrice"": 1498.9, ""F1.session"": ""LO"", ""F1.time"": ""14:17:47"", ""F1.matchingVolume"": 0.0, ""F1.symbol"": ""F1"", ""F2.timestamp"": 1643008667.0, ""F2.code"": ""VN30F2203"", ""F2.bestBid1"": 1470.0, ""F2.bestBid1Volume"": 30.0, ""F2.bestBid2"": 1469.0, ""F2.bestBid2Volume"": 1.0, ""F2.bestBid3"": 1468.0, ""F2.bestBid3Volume"": 4.0, ""F2.bestOffer1"": 1470.2, ""F2.bestOffer1Volume"": 1.0, ""F2.bestOffer2"": 1473.7, ""F2.bestOffer2Volume"": 1.0, ""F2.bestOffer3"": 1474.0, ""F2.bestOffer3Volume"": 2.0, ""F2.last"": 1470.0, ""F2.highestPrice"": 1495.0, ""F2.lowestPrice"": 1470.0, ""F2.change"": -28.09999999999991, ""F2.totalMatchVolume"": 529.0, ""F2.totalMatchValue"": 78516360000.0, ""F2.totalBidVolume"": 74.0, ""F2.totalAskVolume"": 108.0, ""F2.cellingPrice"": 1602.9, ""F2.floorPrice"": 1393.3, ""F2.refPrice"": 1498.1, ""F2.session"": ""LO"", ""F2.time"": ""14:17:47"", ""F2.matchingVolume"": 0.0, ""F2.symbol"": ""F2""}}","{""pair"": {""F1.timestamp"": 1644375232.0, ""F1.code"": ""VN30F2202"", ""F1.bestBid1"": 1555.0, ""F1.bestBid1Volume"": 124.0, ""F1.bestBid2"": 1554.2, ""F1.bestBid2Volume"": 73.0, ""F1.bestBid3"": 1554.1, ""F1.bestBid3Volume"": 10.0, ""F1.bestOffer1"": 1555.1, ""F1.bestOffer1Volume"": 17.0, ""F1.bestOffer2"": 1555.3, ""F1.bestOffer2Volume"": 4.0, ""F1.bestOffer3"": 1555.4, ""F1.bestOffer3Volume"": 2.0, ""F1.last"": 1554.8, ""F1.highestPrice"": 1555.0, ""F1.lowestPrice"": 1540.0, ""F1.change"": 19.299999999999955, ""F1.totalMatchVolume"": 36911.0, ""F1.totalMatchValue"": 5712682570000.0, ""F1.totalBidVolume"": 4640.0, ""F1.totalAskVolume"": 1595.0, ""F1.cellingPrice"": 1642.9, ""F1.floorPrice"": 1428.1, ""F1.refPrice"": 1535.5, ""F1.session"": ""LO"", ""F1.time"": ""09:53:52"", ""F1.matchingVolume"": 0.0, ""F1.symbol"": ""F1"", ""F2.timestamp"": 1644375232.0, ""F2.code"": ""VN30F2203"", ""F2.bestBid1"": 1545.3, ""F2.bestBid1Volume"": 1.0, ""F2.bestBid2"": 1543.0, ""F2.bestBid2Volume"": 1.0, ""F2.bestBid3"": 1542.7, ""F2.bestBid3Volume"": 1.0, ""F2.bestOffer1"": 1547.0, ""F2.bestOffer1Volume"": 1.0, ""F2.bestOffer2"": 1547.3, ""F2.bestOffer2Volume"": 1.0, ""F2.bestOffer3"": 1547.5, ""F2.bestOffer3Volume"": 1.0, ""F2.last"": 1546.6, ""F2.highestPrice"": 1547.9, ""F2.lowestPrice"": 1537.0, ""F2.change"": 13.299999999999955, ""F2.totalMatchVolume"": 174.0, ""F2.totalMatchValue"": 26838930000.0, ""F2.totalBidVolume"": 45.0, ""F2.totalAskVolume"": 107.0, ""F2.cellingPrice"": 1640.6, ""F2.floorPrice"": 1426.0, ""F2.refPrice"": 1533.3, ""F2.session"": ""LO"", ""F2.time"": ""09:53:52"", ""F2.matchingVolume"": 0.0, ""F2.symbol"": ""F2""}}",VN30F_PAIR,1643008667000.0,,1644375234000.0,0.0,session(LO) = LO AND Pair F2 bestBid1 (1470.0) - Pair F1 bestOffer1 (1469.0) >= 1 AND Pair F1 bestOffer1 (1469.0) > 0 AND Pair F2 bestBid1 (1470.0) > 0 AND is_maturity_date(False) = False,session(LO) = LO AND Pair F1 bestBid1 (1555.0) - Pair F2 bestOffer1 (1547.0) >= 8 AND Pair F1 bestOffer1 (1555.1) > 0 AND Pair F2 bestBid1 (1545.3) > 0,,820000.0,,"{'bf58a888d4a242129b3f21a8f64a7bdb': {'bot_order_id': 'bf58a888d4a242129b3f21a8f64a7bdb', 'bot_order_camp': 'Pair_1_8', 'bot_order_action': '6f7100f53fe44b489ba44713a9d7a618', 'bot_order_gid': None, 'bot_order_time': 1643008667000, 'bot_order_log': None, 'bot_order_symbol': 'F2', 'bot_order_status': 'MATCHED_FULL', 'bot_order_remote_status': None, 'bot_order_price': 1470.0, 'bot_order_qty': 1.0, 'bot_order_matched_qty': 1.0, 'bot_order_matched_price': 1470.0, 'bot_order_matched_time': None, 'bot_order_unmatched_qty': 0, 'bot_order_act_type': 'make_order', 'bot_order_type': 'LO', 'bot_order_side': 'SELL', 'bot_order_commission': 0}, 'd5bec652a5c94bd8ba3a5d856679dd32': {'bot_order_id': 'd5bec652a5c94bd8ba3a5d856679dd32', 'bot_order_camp': 'Pair_1_8', 'bot_order_action': '6f7100f53fe44b489ba44713a9d7a618', 'bot_order_gid': None, 'bot_order_time': 1643008668000, 'bot_order_log': None, 'bot_order_symbol': 'F1', 'bot_order_status': 'MATCHED_FULL', 'bot_order_remote_status': None, 'bot_order_price': 0, 'bot_order_qty': 1.0, 'bot_order_matched_qty': 1.0, 'bot_order_matched_price': 1469.0, 'bot_order_matched_time': None, 'bot_order_unmatched_qty': 0, 'bot_order_act_type': 'pair_order', 'bot_order_type': 'MAK', 'bot_order_side': 'BUY', 'bot_order_commission': 0}, '59bf6a806e5d45249f6a361faf6c3985': {'bot_order_id': '59bf6a806e5d45249f6a361faf6c3985', 'bot_order_camp': 'Pair_1_8', 'bot_order_action': '6f7100f53fe44b489ba44713a9d7a618', 'bot_order_gid': None, 'bot_order_time': 1644375232000, 'bot_order_log': None, 'bot_order_symbol': 'F2', 'bot_order_status': 'MATCHED_FULL', 'bot_order_remote_status': None, 'bot_order_price': 1547.0, 'bot_order_qty': 1.0, 'bot_order_matched_qty': 1.0, 'bot_order_matched_price': 1547.0, 'bot_order_matched_time': None, 'bot_order_unmatched_qty': 0, 'bot_order_act_type': 'close_order', 'bot_order_type': 'LO', 'bot_order_side': 'BUY', 'bot_order_commission': 0}, 'fe2289bdd79e44fd8184797f2259722e': {'bot_order_id': 'fe2289bdd79e44fd8184797f2259722e', 'bot_order_camp': 'Pair_1_8', 'bot_order_action': '6f7100f53fe44b489ba44713a9d7a618', 'bot_order_gid': None, 'bot_order_time': 1644375233000, 'bot_order_log': None, 'bot_order_symbol': 'F1', 'bot_order_status': 'MATCHED_FULL', 'bot_order_remote_status': None, 'bot_order_price': 0, 'bot_order_qty': 1.0, 'bot_order_matched_qty': 1.0, 'bot_order_matched_price': 1554.2, 'bot_order_matched_time': None, 'bot_order_unmatched_qty': 0, 'bot_order_act_type': 'pair_order', 'bot_order_type': 'MAK', 'bot_order_side': 'SELL', 'bot_order_commission': 0}}",
1,63541920fd774c4b454478c8,dfe39e6b9ef040cf9f7f7cce5d655106,Pair_1_8,ENTER_FULL,MATCHED_FULL,EXIT_FULL,PAIR_PENDING,"{""pair"": {""F1.timestamp"": 1644562499.0, ""F1.code"": ""VN30F2202"", ""F1.bestBid1"": 1535.7, ""F1.bestBid1Volume"": 10.0, ""F1.bestBid2"": 1535.6, ""F1.bestBid2Volume"": 20.0, ""F1.bestBid3"": 1535.5, ""F1.bestBid3Volume"": 38.0, ""F1.bestOffer1"": 1434.6, ""F1.bestOffer1Volume"": 1.0, ""F1.bestOffer2"": 1535.9, ""F1.bestOffer2Volume"": 66.0, ""F1.bestOffer3"": 1536.0, ""F1.bestOffer3Volume"": 58.0, ""F1.last"": 1535.6, ""F1.highestPrice"": 1542.7, ""F1.lowestPrice"": 1534.9, ""F1.change"": -6.900000000000091, ""F1.totalMatchVolume"": 86860.0, ""F1.totalMatchValue"": 13365507980000.0, ""F1.totalBidVolume"": 6169.0, ""F1.totalAskVolume"": 4368.0, ""F1.cellingPrice"": 1650.4, ""F1.floorPrice"": 1434.6, ""F1.refPrice"": 1542.5, ""F1.session"": ""LO"", ""F1.time"": ""13:54:59"", ""F1.matchingVolume"": 0.0, ""F1.symbol"": ""F1"", ""F2.timestamp"": 1644562499.0, ""F2.code"": ""VN30F2203"", ""F2.bestBid1"": 1533.6, ""F2.bestBid1Volume"": 1.0, ""F2.bestBid2"": 1533.5, ""F2.bestBid2Volume"": 2.0, ""F2.bestBid3"": 1533.2, ""F2.bestBid3Volume"": 1.0, ""F2.bestOffer1"": 1534.6, ""F2.bestOffer1Volume"": 3.0, ""F2.bestOffer2"": 1535.9, ""F2.bestOffer2Volume"": 3.0, ""F2.bestOffer3"": 1536.0, ""F2.bestOffer3Volume"": 1.0, ""F2.last"": 1534.2, ""F2.highestPrice"": 1539.7, ""F2.lowestPrice"": 1533.0, ""F2.change"": -2.3999999999998636, ""F2.totalMatchVolume"": 648.0, ""F2.totalMatchValue"": 99569440000.0, ""F2.totalBidVolume"": 298.0, ""F2.totalAskVolume"": 130.0, ""F2.cellingPrice"": 1644.1, ""F2.floorPrice"": 1429.1, ""F2.refPrice"": 1536.6, ""F2.session"": ""LO"", ""F2.time"": ""13:54:59"", ""F2.matchingVolume"": 0.0, ""F2.symbol"": ""F2""}}","{""pair"": {""F1.timestamp"": 1645079412.0, ""F1.code"": ""VN30F2202"", ""F1.bestBid1"": 1529.1, ""F1.bestBid1Volume"": 8.0, ""F1.bestBid2"": 1529.0, ""F1.bestBid2Volume"": 34.0, ""F1.bestBid3"": 1528.8, ""F1.bestBid3Volume"": 60.0, ""F1.bestOffer1"": 1529.5, ""F1.bestOffer1Volume"": 20.0, ""F1.bestOffer2"": 1529.6, ""F1.bestOffer2Volume"": 13.0, ""F1.bestOffer3"": 1529.7, ""F1.bestOffer3Volume"": 58.0, ""F1.last"": 1529.0, ""F1.highestPrice"": 1531.2, ""F1.lowestPrice"": 1521.3, ""F1.change"": 8.0, ""F1.totalMatchVolume"": 84550.0, ""F1.totalMatchValue"": 12906606860000.0, ""F1.totalBidVolume"": 5874.0, ""F1.totalAskVolume"": 2515.0, ""F1.cellingPrice"": 1627.4, ""F1.floorPrice"": 1414.6, ""F1.refPrice"": 1521.0, ""F1.session"": ""LO"", ""F1.time"": ""13:30:12"", ""F1.matchingVolume"": 0.0, ""F1.symbol"": ""F1"", ""F2.timestamp"": 1645079412.0, ""F2.code"": ""VN30F2203"", ""F2.bestBid1"": 1520.8, ""F2.bestBid1Volume"": 10.0, ""F2.bestBid2"": 1520.7, ""F2.bestBid2Volume"": 37.0, ""F2.bestBid3"": 1520.6, ""F2.bestBid3Volume"": 14.0, ""F2.bestOffer1"": 1521.0, ""F2.bestOffer1Volume"": 5.0, ""F2.bestOffer2"": 1521.1, ""F2.bestOffer2Volume"": 5.0, ""F2.bestOffer3"": 1521.2, ""F2.bestOffer3Volume"": 2.0, ""F2.last"": 1520.9, ""F2.highestPrice"": 1525.9, ""F2.lowestPrice"": 1519.0, ""F2.change"": 0.10000000000013642, ""F2.totalMatchVolume"": 8282.0, ""F2.totalMatchValue"": 1260709870000.0, ""F2.totalBidVolume"": 1487.0, ""F2.totalAskVolume"": 1698.0, ""F2.cellingPrice"": 1627.2, ""F2.floorPrice"": 1414.4, ""F2.refPrice"": 1520.8, ""F2.session"": ""LO"", ""F2.time"": ""13:30:12"", ""F2.matchingVolume"": 0.0, ""F2.symbol"": ""F2""}}",VN30F_PAIR,1644562499000.0,,1645079416000.0,0.0,session(LO) = LO AND Pair F2 bestBid1 (1533.6) - Pair F1 bestOffer1 (1434.6) >= 1 AND Pair F1 bestOffer1 (1434.6) > 0 AND Pair F2 bestBid1 (1533.6) > 0 AND is_maturity_date(False) = False,session(LO) = LO AND Pair F1 bestBid1 (1529.1) - Pair F2 bestOffer1 (1521.0) >= 8 AND Pair F1 bestOffer1 (1529.5) > 0 AND Pair F2 bestBid1 (1520.8) > 0,,640000.0,,"{'316999f480444155a09d3ce3929b21e0': {'bot_order_id': '316999f480444155a09d3ce3929b21e0', 'bot_order_camp': 'Pair_1_8', 'bot_order_action': 'dfe39e6b9ef040cf9f7f7cce5d655106', 'bot_order_gid': None, 'bot_order_time': 1644562499000, 'bot_order_log': None, 'bot_order_symbol': 'F2', 'bot_order_status': 'MATCHED_FULL', 'bot_order_remote_status': None, 'bot_order_price': 1533.6, 'bot_order_qty': 1.0, 'bot_order_matched_qty': 1.0, 'bot_order_matched_price': 1533.6, 'bot_order_matched_time': None, 'bot_order_unmatched_qty': 0, 'bot_order_act_type': 'make_order', 'bot_order_type': 'LO', 'bot_order_side': 'SELL', 'bot_order_commission': 0}, 'fb16113d5e104868b236ad6fcb7ee28f': {'bot_order_id': 'fb16113d5e104868b236ad6fcb7ee28f', 'bot_order_camp': 'Pair_1_8', 'bot_order_action': 'dfe39e6b9ef040cf9f7f7cce5d655106', 'bot_order_gid': None, 'bot_order_time': 1644562500000, 'bot_order_log': None, 'bot_order_symbol': 'F1', 'bot_order_status': 'MATCHED_FULL', 'bot_order_remote_status': None, 'bot_order_price': 0, 'bot_order_qty': 1.0, 'bot_order_matched_qty': 1.0, 'bot_order_matched_price': 1535.7, 'bot_order_matched_time': None, 'bot_order_unmatched_qty': 0, 'bot_order_act_type': 'pair_order', 'bot_order_type': 'MAK', 'bot_order_side': 'BUY', 'bot_order_commission': 0}, 'cf24554041c64fa1b3e4c0d09d7e5cf9': {'bot_order_id': 'cf24554041c64fa1b3e4c0d09d7e5cf9', 'bot_order_camp': 'Pair_1_8', 'bot_order_action': 'dfe39e6b9ef040cf9f7f7cce5d655106', 'bot_order_gid': None, 'bot_order_time': 1645079412000, 'bot_order_log': None, 'bot_order_symbol': 'F2', 'bot_order_status': 'MATCHED_FULL', 'bot_order_remote_status': None, 'bot_order_price': 1521.0, 'bot_order_qty': 1.0, 'bot_order_matched_qty': 1.0, 'bot_order_matched_price': 1521.0, 'bot_order_matched_time': None, 'bot_order_unmatched_qty': 0, 'bot_order_act_type': 'close_order', 'bot_order_type': 'LO', 'bot_order_side': 'BUY', 'bot_order_commission': 0}, 'f17e8773e0ac4c39b4f7dc0d47ae4236': {'bot_order_id': 'f17e8773e0ac4c39b4f7dc0d47ae4236', 'bot_order_camp': 'Pair_1_8', 'bot_order_action': 'dfe39e6b9ef040cf9f7f7cce5d655106', 'bot_order_gid': None, 'bot_order_time': 1645079414000, 'bot_order_log': None, 'bot_order_symbol': 'F1', 'bot_order_status': 'MATCHED_FULL', 'bot_order_remote_status': None, 'bot_order_price': 0, 'bot_order_qty': 1.0, 'bot_order_matched_qty': 1.0, 'bot_order_matched_price': 1529.5, 'bot_order_matched_time': None, 'bot_order_unmatched_qty': 0, 'bot_order_act_type': 'pair_order', 'bot_order_type': 'MAK', 'bot_order_side': 'SELL', 'bot_order_commission': 0}}",
2,63541920fd774c4b454478c9,c7123393c10b4934a23182e38947d681,Pair_1_8,ENTER_FULL,MATCHED_FULL,EXIT_FULL,PAIR_PENDING,"{""pair"": {""F1.timestamp"": 1645158272.0, ""F1.code"": ""VN30F2203"", ""F1.bestBid1"": 1523.6, ""F1.bestBid1Volume"": 7.0, ""F1.bestBid2"": 1523.5, ""F1.bestBid2Volume"": 30.0, ""F1.bestBid3"": 1523.4, ""F1.bestBid3Volume"": 6.0, ""F1.bestOffer1"": 1450.0, ""F1.bestOffer1Volume"": 33.0, ""F1.bestOffer2"": 1523.8, ""F1.bestOffer2Volume"": 7.0, ""F1.bestOffer3"": 1523.9, ""F1.bestOffer3Volume"": 81.0, ""F1.last"": 1523.7, ""F1.highestPrice"": 1527.8, ""F1.lowestPrice"": 1521.1, ""F1.change"": -6.2999999999999545, ""F1.totalMatchVolume"": 62147.0, ""F1.totalMatchValue"": 9472200250000.0, ""F1.totalBidVolume"": 5018.0, ""F1.totalAskVolume"": 4966.0, ""F1.cellingPrice"": 1637.1, ""F1.floorPrice"": 1422.9, ""F1.refPrice"": 1530.0, ""F1.session"": ""LO"", ""F1.time"": ""11:24:32"", ""F1.matchingVolume"": 0.0, ""F1.symbol"": ""F1"", ""F2.timestamp"": 1645158272.0, ""F2.code"": ""VN30F2204"", ""F2.bestBid1"": 1521.1, ""F2.bestBid1Volume"": 2.0, ""F2.bestBid2"": 1520.0, ""F2.bestBid2Volume"": 5.0, ""F2.bestBid3"": 1519.3, ""F2.bestBid3Volume"": 1.0, ""F2.bestOffer1"": 1522.5, ""F2.bestOffer1Volume"": 3.0, ""F2.bestOffer2"": 1522.6, ""F2.bestOffer2Volume"": 1.0, ""F2.bestOffer3"": 1523.0, ""F2.bestOffer3Volume"": 3.0, ""F2.last"": 1521.9, ""F2.highestPrice"": 1525.0, ""F2.lowestPrice"": 1520.0, ""F2.change"": -17.199999999999818, ""F2.totalMatchVolume"": 98.0, ""F2.totalMatchValue"": 14913250000.0, ""F2.totalBidVolume"": 121.0, ""F2.totalAskVolume"": 90.0, ""F2.cellingPrice"": 1646.8, ""F2.floorPrice"": 1431.4, ""F2.refPrice"": 1539.1, ""F2.session"": ""LO"", ""F2.time"": ""11:24:32"", ""F2.matchingVolume"": 0.0, ""F2.symbol"": ""F2""}}","{""pair"": {""F1.timestamp"": 1645582523.0, ""F1.code"": ""VN30F2203"", ""F1.bestBid1"": 1528.1, ""F1.bestBid1Volume"": 9.0, ""F1.bestBid2"": 1528.0, ""F1.bestBid2Volume"": 85.0, ""F1.bestBid3"": 1527.9, ""F1.bestBid3Volume"": 11.0, ""F1.bestOffer1"": 1528.2, ""F1.bestOffer1Volume"": 1.0, ""F1.bestOffer2"": 1528.3, ""F1.bestOffer2Volume"": 70.0, ""F1.bestOffer3"": 1528.4, ""F1.bestOffer3Volume"": 31.0, ""F1.last"": 1528.3, ""F1.highestPrice"": 1528.5, ""F1.lowestPrice"": 1524.4, ""F1.change"": 10.799999999999955, ""F1.totalMatchVolume"": 10116.0, ""F1.totalMatchValue"": 1544444640000.0, ""F1.totalBidVolume"": 2895.0, ""F1.totalAskVolume"": 3849.0, ""F1.cellingPrice"": 1623.7, ""F1.floorPrice"": 1411.3, ""F1.refPrice"": 1517.5, ""F1.session"": ""LO"", ""F1.time"": ""09:15:23"", ""F1.matchingVolume"": 0.0, ""F1.symbol"": ""F1"", ""F2.timestamp"": 1645582523.0, ""F2.code"": ""VN30F2204"", ""F2.bestBid1"": 1518.4, ""F2.bestBid1Volume"": 8.0, ""F2.bestBid2"": 1518.3, ""F2.bestBid2Volume"": 1.0, ""F2.bestBid3"": 1510.2, ""F2.bestBid3Volume"": 1.0, ""F2.bestOffer1"": 1518.5, ""F2.bestOffer1Volume"": 6.0, ""F2.bestOffer2"": 1525.7, ""F2.bestOffer2Volume"": 1.0, ""F2.bestOffer3"": 1526.9, ""F2.bestOffer3Volume"": 1.0, ""F2.last"": 1525.7, ""F2.highestPrice"": 1525.7, ""F2.lowestPrice"": 1518.1, ""F2.change"": 10.299999999999955, ""F2.totalMatchVolume"": 21.0, ""F2.totalMatchValue"": 3201550000.0, ""F2.totalBidVolume"": 76.0, ""F2.totalAskVolume"": 72.0, ""F2.cellingPrice"": 1621.4, ""F2.floorPrice"": 1409.4, ""F2.refPrice"": 1515.4, ""F2.session"": ""LO"", ""F2.time"": ""09:15:23"", ""F2.matchingVolume"": 0.0, ""F2.symbol"": ""F2""}}",VN30F_PAIR,1645158272000.0,,1645582525000.0,0.0,session(LO) = LO AND Pair F2 bestBid1 (1521.1) - Pair F1 bestOffer1 (1450.0) >= 1 AND Pair F1 bestOffer1 (1450.0) > 0 AND Pair F2 bestBid1 (1521.1) > 0 AND is_maturity_date(False) = False,session(LO) = LO AND Pair F1 bestBid1 (1528.1) - Pair F2 bestOffer1 (1518.5) >= 8 AND Pair F1 bestOffer1 (1528.2) > 0 AND Pair F2 bestBid1 (1518.4) > 0,,720000.0,,"{'f95637509ca94564a8abc63bdb52957c': {'bot_order_id': 'f95637509ca94564a8abc63bdb52957c', 'bot_order_camp': 'Pair_1_8', 'bot_order_action': 'c7123393c10b4934a23182e38947d681', 'bot_order_gid': None, 'bot_order_time': 1645158272000, 'bot_order_log': None, 'bot_order_symbol': 'F2', 'bot_order_status': 'MATCHED_FULL', 'bot_order_remote_status': None, 'bot_order_price': 1521.1, 'bot_order_qty': 1.0, 'bot_order_matched_qty': 1.0, 'bot_order_matched_price': 1521.1, 'bot_order_matched_time': None, 'bot_order_unmatched_qty': 0, 'bot_order_act_type': 'make_order', 'bot_order_type': 'LO', 'bot_order_side': 'SELL', 'bot_order_commission': 0}, '59086b5d4d3346a9a36659191edd7e12': {'bot_order_id': '59086b5d4d3346a9a36659191edd7e12', 'bot_order_camp': 'Pair_1_8', 'bot_order_action': 'c7123393c10b4934a23182e38947d681', 'bot_order_gid': None, 'bot_order_time': 1645158273000, 'bot_order_log': None, 'bot_order_symbol': 'F1', 'bot_order_status': 'MATCHED_FULL', 'bot_order_remote_status': None, 'bot_order_price': 0, 'bot_order_qty': 1.0, 'bot_order_matched_qty': 1.0, 'bot_order_matched_price': 1523.5, 'bot_order_matched_time': None, 'bot_order_unmatched_qty': 0, 'bot_order_act_type': 'pair_order', 'bot_order_type': 'MAK', 'bot_order_side': 'BUY', 'bot_order_commission': 0}, 'cc248158f20b444f9a0ff7e4a272c2e7': {'bot_order_id': 'cc248158f20b444f9a0ff7e4a272c2e7', 'bot_order_camp': 'Pair_1_8', 'bot_order_action': 'c7123393c10b4934a23182e38947d681', 'bot_order_gid': None, 'bot_order_time': 1645582523000, 'bot_order_log': None, 'bot_order_symbol': 'F2', 'bot_order_status': 'MATCHED_FULL', 'bot_order_remote_status': None, 'bot_order_price': 1518.5, 'bot_order_qty': 1.0, 'bot_order_matched_qty': 1.0, 'bot_order_matched_price': 1518.5, 'bot_order_matched_time': None, 'bot_order_unmatched_qty': 0, 'bot_order_act_type': 'close_order', 'bot_order_type': 'LO', 'bot_order_side': 'BUY', 'bot_order_commission': 0}, '1a845718d8404c3b82d32c1e2152cac2': {'bot_order_id': '1a845718d8404c3b82d32c1e2152cac2', 'bot_order_camp': 'Pair_1_8', 'bot_order_action': 'c7123393c10b4934a23182e38947d681', 'bot_order_gid': None, 'bot_order_time': 1645582524000, 'bot_order_log': None, 'bot_order_symbol': 'F1', 'bot_order_status': 'MATCHED_FULL', 'bot_order_remote_status': None, 'bot_order_price': 0, 'bot_order_qty': 1.0, 'bot_order_matched_qty': 1.0, 'bot_order_matched_price': 1528.1, 'bot_order_matched_time': None, 'bot_order_unmatched_qty': 0, 'bot_order_act_type': 'pair_order', 'bot_order_type': 'MAK', 'bot_order_side': 'SELL', 'bot_order_commission': 0}}",
